OrderDetailID,OrderID,OrderQty,MenuItemID,UnitPrice,LineTotal
75269,23581,1,25,11.49,11.49
75270,23581,3,33,5.99,17.97
75271,23581,1,8,18.99,18.99
75272,23581,1,14,19.49,19.49
75273,23581,2,5,14.99,29.98
75274,23582,1,24,5.99,5.99
75275,23583,1,2,10.99,10.99
75276,23583,1,11,27.99,27.99
75277,23583,2,2,10.99,21.98
75278,23584,1,10,27.99,27.99
75279,23585,1,24,5.99,5.99
75280,23585,1,27,10.49,10.49
75281,23586,1,13,13.49,13.49
75282,23586,1,32,4.99,4.99
75283,23586,1,10,27.99,27.99
75284,23586,1,30,11.99,11.99
75285,23586,1,20,5.99,5.99
75286,23586,2,12,16.99,33.98
75287,23586,1,20,5.99,5.99
75288,23586,1,16,20.99,20.99
75289,23586,1,26,11.49,11.49
75290,23587,1,9,17.49,17.49
75291,23588,1,36,2.99,2.99
75292,23589,2,31,3.99,7.98
75293,23589,1,22,5.99,5.99
75294,23589,1,26,11.49,11.49
75295,23590,1,5,14.99,14.99
75296,23590,1,10,27.99,27.99
75297,23591,2,15,15.99,31.98
75298,23591,2,26,11.49,22.98
75299,23591,1,13,13.49,13.49
75300,23591,1,23,7.99,7.99
75301,23592,1,5,14.99,14.99
75302,23592,1,32,4.99,4.99
75303,23592,2,18,19.49,38.98
75304,23592,2,8,18.99,37.98
75305,23592,2,20,5.99,11.98
75306,23593,1,16,20.99,20.99
75307,23593,2,8,18.99,37.98
75308,23594,2,13,13.49,26.98
75309,23594,1,35,3.99,3.99
75310,23594,1,10,27.99,27.99
75311,23594,2,16,20.99,41.98
75312,23594,1,35,3.99,3.99
75313,23594,1,12,16.99,16.99
75314,23594,1,26,11.49,11.49
75315,23594,2,32,4.99,9.98
75316,23595,1,25,11.49,11.49
75317,23595,1,32,4.99,4.99
75318,23596,1,16,20.99,20.99
75319,23596,2,9,17.49,34.98
75320,23596,4,28,11.99,47.96
75321,23596,1,15,15.99,15.99
75322,23597,1,11,27.99,27.99
75323,23597,1,14,19.49,19.49
75324,23598,1,16,20.99,20.99
75325,23598,1,21,7.49,7.49
75326,23598,1,25,11.49,11.49
75327,23599,1,24,5.99,5.99
75328,23599,1,4,9.99,9.99
75329,23599,1,27,10.49,10.49
75330,23599,1,22,5.99,5.99
75331,23600,1,18,19.49,19.49
75332,23600,1,3,9.49,9.49
75333,23600,1,21,7.49,7.49
75334,23600,1,35,3.99,3.99
75335,23600,1,16,20.99,20.99
75336,23600,2,6,15.99,31.98
75337,23600,3,19,7.99,23.97
75338,23601,1,29,10.49,10.49
75339,23602,1,30,11.99,11.99
75340,23602,1,13,13.49,13.49
75341,23602,1,32,4.99,4.99
75342,23603,1,10,27.99,27.99
75343,23604,2,25,11.49,22.98
75344,23605,1,6,15.99,15.99
75345,23606,2,25,11.49,22.98
75346,23606,1,26,11.49,11.49
75347,23607,3,22,5.99,17.97
75348,23608,1,31,3.99,3.99
75349,23609,1,26,11.49,11.49
75350,23609,1,6,15.99,15.99
75351,23610,1,18,19.49,19.49
75352,23611,1,19,7.99,7.99
75353,23611,1,27,10.49,10.49
75354,23611,1,34,4.99,4.99
75355,23611,1,35,3.99,3.99
75356,23611,1,9,17.49,17.49
75357,23611,2,36,2.99,5.98
75358,23611,2,17,20.49,40.98
75359,23611,1,36,2.99,2.99
75360,23611,1,10,27.99,27.99
75361,23611,1,2,10.99,10.99
75362,23611,1,15,15.99,15.99
75363,23611,1,22,5.99,5.99
75364,23611,1,25,11.49,11.49
75365,23611,2,17,20.49,40.98
75366,23611,3,20,5.99,17.97
75367,23611,1,2,10.99,10.99
75368,23612,2,4,9.99,19.98
75369,23612,1,32,4.99,4.99
75370,23612,1,27,10.49,10.49
75371,23613,1,7,26.99,26.99
75372,23614,1,1,15.99,15.99
75373,23614,2,8,18.99,37.98
75374,23614,1,13,13.49,13.49
75375,23615,1,34,4.99,4.99
75376,23615,2,25,11.49,22.98
75377,23616,1,22,5.99,5.99
75378,23616,1,10,27.99,27.99
75379,23617,1,4,9.99,9.99
75380,23618,1,13,13.49,13.49
75381,23618,1,8,18.99,18.99
75382,23618,4,22,5.99,23.96
75383,23618,1,27,10.49,10.49
75384,23619,1,14,19.49,19.49
75385,23620,1,2,10.99,10.99
75386,23620,1,26,11.49,11.49
75387,23620,1,29,10.49,10.49
75388,23620,2,16,20.99,41.98
75389,23620,1,1,15.99,15.99
75390,23620,1,19,7.99,7.99
75391,23620,1,10,27.99,27.99
75392,23620,2,34,4.99,9.98
75393,23620,1,2,10.99,10.99
75394,23621,1,4,9.99,9.99
75395,23621,2,33,5.99,11.98
75396,23621,2,23,7.99,15.98
75397,23621,1,13,13.49,13.49
75398,23622,1,13,13.49,13.49
75399,23623,3,1,15.99,47.97
75400,23624,1,29,10.49,10.49
75401,23625,1,15,15.99,15.99
75402,23625,2,10,27.99,55.98
75403,23625,1,12,16.99,16.99
75404,23625,1,6,15.99,15.99
75405,23625,1,34,4.99,4.99
75406,23625,1,5,14.99,14.99
75407,23625,2,17,20.49,40.98
75408,23625,2,22,5.99,11.98
75409,23625,1,19,7.99,7.99
75410,23625,1,8,18.99,18.99
75411,23625,1,10,27.99,27.99
75412,23625,1,28,11.99,11.99
75413,23625,1,25,11.49,11.49
75414,23626,1,8,18.99,18.99
75415,23627,1,32,4.99,4.99
75416,23628,1,20,5.99,5.99
75417,23629,1,4,9.99,9.99
75418,23629,2,18,19.49,38.98
75419,23629,3,35,3.99,11.97
75420,23630,1,27,10.49,10.49
75421,23630,1,18,19.49,19.49
75422,23630,1,20,5.99,5.99
75423,23630,1,29,10.49,10.49
75424,23630,1,20,5.99,5.99
75425,23630,3,25,11.49,34.47
75426,23631,1,19,7.99,7.99
75427,23632,2,1,15.99,31.98
75428,23633,1,26,11.49,11.49
75429,23633,1,19,7.99,7.99
75430,23633,1,26,11.49,11.49
75431,23634,1,19,7.99,7.99
75432,23634,1,5,14.99,14.99
75433,23634,1,21,7.49,7.49
75434,23634,1,22,5.99,5.99
75435,23634,3,9,17.49,52.47
75436,23635,1,26,11.49,11.49
75437,23636,2,3,9.49,18.98
75438,23636,1,23,7.99,7.99
75439,23636,2,14,19.49,38.98
75440,23636,1,21,7.49,7.49
75441,23636,3,35,3.99,11.97
75442,23636,3,34,4.99,14.97
75443,23637,1,14,19.49,19.49
75444,23638,1,2,10.99,10.99
75445,23638,1,27,10.49,10.49
75446,23638,1,1,15.99,15.99
75447,23639,1,26,11.49,11.49
75448,23639,2,13,13.49,26.98
75449,23640,1,35,3.99,3.99
75450,23640,1,30,11.99,11.99
75451,23640,1,13,13.49,13.49
75452,23640,1,19,7.99,7.99
75453,23640,1,15,15.99,15.99
75454,23640,1,26,11.49,11.49
75455,23641,1,19,7.99,7.99
75456,23641,1,6,15.99,15.99
75457,23642,1,14,19.49,19.49
75458,23642,1,11,27.99,27.99
75459,23642,2,25,11.49,22.98
75460,23643,1,7,26.99,26.99
75461,23643,1,6,15.99,15.99
75462,23643,1,8,18.99,18.99
75463,23644,1,2,10.99,10.99
75464,23645,2,12,16.99,33.98
75465,23645,2,16,20.99,41.98
75466,23645,4,9,17.49,69.96
75467,23645,1,22,5.99,5.99
75468,23646,1,31,3.99,3.99
75469,23646,1,1,15.99,15.99
75470,23646,1,17,20.49,20.49
75471,23646,1,1,15.99,15.99
75472,23646,1,11,27.99,27.99
75473,23646,1,3,9.49,9.49
75474,23646,2,36,2.99,5.98
75475,23646,1,9,17.49,17.49
75476,23647,1,35,3.99,3.99
75477,23647,1,14,19.49,19.49
75478,23647,1,22,5.99,5.99
75479,23647,2,17,20.49,40.98
75480,23647,2,2,10.99,21.98
75481,23647,1,22,5.99,5.99
75482,23647,1,15,15.99,15.99
75483,23647,1,21,7.49,7.49
75484,23647,1,6,15.99,15.99
75485,23647,1,10,27.99,27.99
75486,23648,1,5,14.99,14.99
75487,23648,1,1,15.99,15.99
75488,23649,1,19,7.99,7.99
75489,23649,1,15,15.99,15.99
75490,23650,1,11,27.99,27.99
75491,23650,1,15,15.99,15.99
75492,23651,1,10,27.99,27.99
75493,23651,1,15,15.99,15.99
75494,23651,1,24,5.99,5.99
75495,23651,1,1,15.99,15.99
75496,23652,1,1,15.99,15.99
75497,23653,1,30,11.99,11.99
75498,23653,1,36,2.99,2.99
75499,23653,1,15,15.99,15.99
75500,23653,2,7,26.99,53.98
75501,23653,2,21,7.49,14.98
75502,23653,2,34,4.99,9.98
75503,23654,1,11,27.99,27.99
75504,23654,2,4,9.99,19.98
75505,23654,1,10,27.99,27.99
75506,23654,1,6,15.99,15.99
75507,23655,1,14,19.49,19.49
75508,23655,1,34,4.99,4.99
75509,23655,1,4,9.99,9.99
75510,23655,1,31,3.99,3.99
75511,23656,1,16,20.99,20.99
75512,23656,2,4,9.99,19.98
75513,23656,1,2,10.99,10.99
75514,23656,1,32,4.99,4.99
75515,23656,2,33,5.99,11.98
75516,23656,1,23,7.99,7.99
75517,23657,1,15,15.99,15.99
75518,23657,1,29,10.49,10.49
75519,23658,2,9,17.49,34.98
75520,23659,1,1,15.99,15.99
75521,23659,1,35,3.99,3.99
75522,23660,1,25,11.49,11.49
75523,23660,2,7,26.99,53.98
75524,23661,1,1,15.99,15.99
75525,23661,3,26,11.49,34.47
75526,23661,1,6,15.99,15.99
75527,23661,1,33,5.99,5.99
75528,23662,1,13,13.49,13.49
75529,23662,1,8,18.99,18.99
75530,23662,1,6,15.99,15.99
75531,23662,1,13,13.49,13.49
75532,23663,1,3,9.49,9.49
75533,23663,1,33,5.99,5.99
75534,23663,1,1,15.99,15.99
75535,23663,1,36,2.99,2.99
75536,23663,1,22,5.99,5.99
75537,23663,1,1,15.99,15.99
75538,23663,1,7,26.99,26.99
75539,23664,1,24,5.99,5.99
75540,23665,1,28,11.99,11.99
75541,23666,1,11,27.99,27.99
75542,23666,2,15,15.99,31.98
75543,23666,1,22,5.99,5.99
75544,23667,1,26,11.49,11.49
75545,23667,1,16,20.99,20.99
75546,23667,1,3,9.49,9.49
75547,23667,1,35,3.99,3.99
75548,23667,1,18,19.49,19.49
75549,23667,2,6,15.99,31.98
75550,23667,1,9,17.49,17.49
75551,23668,1,16,20.99,20.99
75552,23668,1,7,26.99,26.99
75553,23668,4,15,15.99,63.96
75554,23668,1,9,17.49,17.49
75555,23668,1,35,3.99,3.99
75556,23669,2,26,11.49,22.98
75557,23670,2,22,5.99,11.98
75558,23670,1,17,20.49,20.49
75559,23670,1,16,20.99,20.99
75560,23670,1,4,9.99,9.99
75561,23670,1,1,15.99,15.99
75562,23670,2,17,20.49,40.98
75563,23670,1,13,13.49,13.49
75564,23670,1,2,10.99,10.99
75565,23671,3,17,20.49,61.47
75566,23672,1,6,15.99,15.99
75567,23672,1,35,3.99,3.99
75568,23672,1,14,19.49,19.49
75569,23672,1,28,11.99,11.99
75570,23672,1,13,13.49,13.49
75571,23672,1,26,11.49,11.49
75572,23673,1,13,13.49,13.49
75573,23673,1,30,11.99,11.99
75574,23673,1,35,3.99,3.99
75575,23673,2,19,7.99,15.98
75576,23673,2,25,11.49,22.98
75577,23673,1,6,15.99,15.99
75578,23673,1,17,20.49,20.49
75579,23674,1,22,5.99,5.99
75580,23674,2,25,11.49,22.98
75581,23674,1,8,18.99,18.99
75582,23675,1,22,5.99,5.99
75583,23675,1,9,17.49,17.49
75584,23676,1,18,19.49,19.49
75585,23676,2,6,15.99,31.98
75586,23676,1,9,17.49,17.49
75587,23676,1,4,9.99,9.99
75588,23677,2,12,16.99,33.98
75589,23677,2,16,20.99,41.98
75590,23677,2,15,15.99,31.98
75591,23678,1,13,13.49,13.49
75592,23678,1,1,15.99,15.99
75593,23678,1,29,10.49,10.49
75594,23679,2,10,27.99,55.98
75595,23679,2,19,7.99,15.98
75596,23679,1,17,20.49,20.49
75597,23679,1,29,10.49,10.49
75598,23679,1,24,5.99,5.99
75599,23680,1,24,5.99,5.99
75600,23680,2,16,20.99,41.98
75601,23681,1,10,27.99,27.99
75602,23681,1,30,11.99,11.99
75603,23681,1,16,20.99,20.99
75604,23681,1,30,11.99,11.99
75605,23681,2,28,11.99,23.98
75606,23681,1,1,15.99,15.99
75607,23681,1,36,2.99,2.99
75608,23682,3,7,26.99,80.97
75609,23682,1,34,4.99,4.99
75610,23682,1,16,20.99,20.99
75611,23683,1,8,18.99,18.99
75612,23683,1,25,11.49,11.49
75613,23684,1,22,5.99,5.99
75614,23684,2,7,26.99,53.98
75615,23684,1,15,15.99,15.99
75616,23684,1,35,3.99,3.99
75617,23684,2,33,5.99,11.98
75618,23684,1,35,3.99,3.99
75619,23685,2,11,27.99,55.98
75620,23685,1,7,26.99,26.99
75621,23686,1,15,15.99,15.99
75622,23687,1,33,5.99,5.99
75623,23687,1,24,5.99,5.99
75624,23688,1,16,20.99,20.99
75625,23688,1,20,5.99,5.99
75626,23688,1,10,27.99,27.99
75627,23688,2,26,11.49,22.98
75628,23688,1,24,5.99,5.99
75629,23688,1,26,11.49,11.49
75630,23688,1,23,7.99,7.99
75631,23688,1,31,3.99,3.99
75632,23689,2,29,10.49,20.98
75633,23689,1,1,15.99,15.99
75634,23689,2,25,11.49,22.98
75635,23689,4,19,7.99,31.96
75636,23689,1,30,11.99,11.99
75637,23689,2,21,7.49,14.98
75638,23690,1,2,10.99,10.99
75639,23691,1,8,18.99,18.99
75640,23692,2,7,26.99,53.98
75641,23693,1,22,5.99,5.99
75642,23693,3,1,15.99,47.97
75643,23693,1,18,19.49,19.49
75644,23693,1,27,10.49,10.49
75645,23693,1,28,11.99,11.99
75646,23693,1,3,9.49,9.49
75647,23694,1,6,15.99,15.99
75648,23695,1,8,18.99,18.99
75649,23695,1,32,4.99,4.99
75650,23696,1,11,27.99,27.99
75651,23697,1,20,5.99,5.99
75652,23697,2,19,7.99,15.98
75653,23697,1,9,17.49,17.49
75654,23697,1,29,10.49,10.49
75655,23697,1,7,26.99,26.99
75656,23697,1,35,3.99,3.99
75657,23697,1,11,27.99,27.99
75658,23697,1,31,3.99,3.99
75659,23697,1,13,13.49,13.49
75660,23698,3,33,5.99,17.97
75661,23699,3,3,9.49,28.47
75662,23699,2,6,15.99,31.98
75663,23699,1,30,11.99,11.99
75664,23699,1,33,5.99,5.99
75665,23700,1,10,27.99,27.99
75666,23701,1,8,18.99,18.99
75667,23701,1,14,19.49,19.49
75668,23702,1,29,10.49,10.49
75669,23703,1,29,10.49,10.49
75670,23703,1,34,4.99,4.99
75671,23703,2,11,27.99,55.98
75672,23704,1,5,14.99,14.99
75673,23705,1,15,15.99,15.99
75674,23705,1,30,11.99,11.99
75675,23705,1,22,5.99,5.99
75676,23705,1,14,19.49,19.49
75677,23705,1,23,7.99,7.99
75678,23705,2,1,15.99,31.98
75679,23705,1,4,9.99,9.99
75680,23706,1,28,11.99,11.99
75681,23707,1,2,10.99,10.99
75682,23707,1,28,11.99,11.99
75683,23708,1,25,11.49,11.49
75684,23708,1,8,18.99,18.99
75685,23708,1,7,26.99,26.99
75686,23708,1,30,11.99,11.99
75687,23708,1,28,11.99,11.99
75688,23708,2,35,3.99,7.98
75689,23708,1,24,5.99,5.99
75690,23708,1,2,10.99,10.99
75691,23708,1,33,5.99,5.99
75692,23708,1,29,10.49,10.49
75693,23708,2,18,19.49,38.98
75694,23708,1,36,2.99,2.99
75695,23709,1,3,9.49,9.49
75696,23709,1,12,16.99,16.99
75697,23710,3,31,3.99,11.97
75698,23710,1,22,5.99,5.99
75699,23710,1,28,11.99,11.99
75700,23710,2,33,5.99,11.98
75701,23710,1,5,14.99,14.99
75702,23710,1,31,3.99,3.99
75703,23710,1,22,5.99,5.99
75704,23710,1,30,11.99,11.99
75705,23710,1,5,14.99,14.99
75706,23710,2,4,9.99,19.98
75707,23710,1,35,3.99,3.99
75708,23710,2,13,13.49,26.98
75709,23711,1,3,9.49,9.49
75710,23712,1,28,11.99,11.99
75711,23712,2,26,11.49,22.98
75712,23712,1,35,3.99,3.99
75713,23712,1,27,10.49,10.49
75714,23712,1,6,15.99,15.99
75715,23712,1,13,13.49,13.49
75716,23713,1,1,15.99,15.99
75717,23713,1,35,3.99,3.99
75718,23714,1,29,10.49,10.49
75719,23714,1,17,20.49,20.49
75720,23714,1,10,27.99,27.99
75721,23715,2,10,27.99,55.98
75722,23715,1,2,10.99,10.99
75723,23715,2,33,5.99,11.98
75724,23715,1,19,7.99,7.99
75725,23715,1,17,20.49,20.49
75726,23716,1,2,10.99,10.99
75727,23716,1,16,20.99,20.99
75728,23716,1,35,3.99,3.99
75729,23716,1,29,10.49,10.49
75730,23717,2,22,5.99,11.98
75731,23717,1,19,7.99,7.99
75732,23717,1,14,19.49,19.49
75733,23717,2,33,5.99,11.98
75734,23717,1,13,13.49,13.49
75735,23717,2,20,5.99,11.98
75736,23717,2,35,3.99,7.98
75737,23717,1,19,7.99,7.99
75738,23718,1,9,17.49,17.49
75739,23718,1,31,3.99,3.99
75740,23719,1,19,7.99,7.99
75741,23720,1,33,5.99,5.99
75742,23720,1,11,27.99,27.99
75743,23720,1,10,27.99,27.99
75744,23721,1,27,10.49,10.49
75745,23722,2,23,7.99,15.98
75746,23722,1,36,2.99,2.99
75747,23722,1,30,11.99,11.99
75748,23722,2,20,5.99,11.98
75749,23722,1,33,5.99,5.99
75750,23723,2,14,19.49,38.98
75751,23724,1,10,27.99,27.99
75752,23724,1,18,19.49,19.49
75753,23724,1,23,7.99,7.99
75754,23724,1,25,11.49,11.49
75755,23724,1,7,26.99,26.99
75756,23724,1,21,7.49,7.49
75757,23725,1,17,20.49,20.49
75758,23725,1,10,27.99,27.99
75759,23725,1,20,5.99,5.99
75760,23725,1,18,19.49,19.49
75761,23726,1,17,20.49,20.49
75762,23727,1,17,20.49,20.49
75763,23727,1,4,9.99,9.99
75764,23728,1,14,19.49,19.49
75765,23729,1,27,10.49,10.49
75766,23729,1,32,4.99,4.99
75767,23729,2,23,7.99,15.98
75768,23729,1,10,27.99,27.99
75769,23729,1,18,19.49,19.49
75770,23730,2,24,5.99,11.98
75771,23731,1,6,15.99,15.99
75772,23732,1,15,15.99,15.99
75773,23732,2,14,19.49,38.98
75774,23732,1,5,14.99,14.99
75775,23732,1,16,20.99,20.99
75776,23732,1,7,26.99,26.99
75777,23732,1,36,2.99,2.99
75778,23732,1,3,9.49,9.49
75779,23733,1,6,15.99,15.99
75780,23734,1,4,9.99,9.99
75781,23734,1,5,14.99,14.99
75782,23734,1,20,5.99,5.99
75783,23734,1,2,10.99,10.99
75784,23735,1,6,15.99,15.99
75785,23735,1,12,16.99,16.99
75786,23735,2,19,7.99,15.98
75787,23735,1,27,10.49,10.49
75788,23736,1,26,11.49,11.49
75789,23736,1,31,3.99,3.99
75790,23736,1,10,27.99,27.99
75791,23737,1,14,19.49,19.49
75792,23737,1,29,10.49,10.49
75793,23737,2,28,11.99,23.98
75794,23738,3,14,19.49,58.47
75795,23739,1,17,20.49,20.49
75796,23740,1,25,11.49,11.49
75797,23740,1,9,17.49,17.49
75798,23740,1,32,4.99,4.99
75799,23741,1,32,4.99,4.99
75800,23742,2,34,4.99,9.98
75801,23742,1,22,5.99,5.99
75802,23742,1,26,11.49,11.49
75803,23743,1,10,27.99,27.99
75804,23743,1,6,15.99,15.99
75805,23744,1,5,14.99,14.99
75806,23744,1,28,11.99,11.99
75807,23744,1,13,13.49,13.49
75808,23744,1,26,11.49,11.49
75809,23745,1,36,2.99,2.99
75810,23745,1,13,13.49,13.49
75811,23745,1,33,5.99,5.99
75812,23745,1,7,26.99,26.99
75813,23745,1,11,27.99,27.99
75814,23745,1,26,11.49,11.49
75815,23745,1,13,13.49,13.49
75816,23745,2,20,5.99,11.98
75817,23746,1,26,11.49,11.49
75818,23747,1,25,11.49,11.49
75819,23747,4,11,27.99,111.96
75820,23748,1,27,10.49,10.49
75821,23748,2,17,20.49,40.98
75822,23748,1,28,11.99,11.99
75823,23748,1,32,4.99,4.99
75824,23749,1,33,5.99,5.99
75825,23749,1,10,27.99,27.99
75826,23749,1,15,15.99,15.99
75827,23749,2,13,13.49,26.98
75828,23749,1,4,9.99,9.99
75829,23749,1,30,11.99,11.99
75830,23750,1,15,15.99,15.99
75831,23750,2,36,2.99,5.98
75832,23750,1,25,11.49,11.49
75833,23750,1,26,11.49,11.49
75834,23750,1,10,27.99,27.99
75835,23750,2,28,11.99,23.98
75836,23750,1,2,10.99,10.99
75837,23751,1,26,11.49,11.49
75838,23752,1,13,13.49,13.49
75839,23752,1,11,27.99,27.99
75840,23752,1,13,13.49,13.49
75841,23752,2,4,9.99,19.98
75842,23752,1,26,11.49,11.49
75843,23752,2,2,10.99,21.98
75844,23753,1,30,11.99,11.99
75845,23754,2,18,19.49,38.98
75846,23755,1,27,10.49,10.49
75847,23755,1,4,9.99,9.99
75848,23756,1,30,11.99,11.99
75849,23756,1,14,19.49,19.49
75850,23756,2,29,10.49,20.98
75851,23757,2,8,18.99,37.98
75852,23758,1,6,15.99,15.99
75853,23758,1,16,20.99,20.99
75854,23758,1,26,11.49,11.49
75855,23759,1,33,5.99,5.99
75856,23759,1,6,15.99,15.99
75857,23759,1,15,15.99,15.99
75858,23759,1,19,7.99,7.99
75859,23759,1,1,15.99,15.99
75860,23759,2,2,10.99,21.98
75861,23760,1,28,11.99,11.99
75862,23760,1,8,18.99,18.99
75863,23760,1,28,11.99,11.99
75864,23760,1,27,10.49,10.49
75865,23760,1,1,15.99,15.99
75866,23761,1,15,15.99,15.99
75867,23761,1,25,11.49,11.49
75868,23762,3,7,26.99,80.97
75869,23763,1,13,13.49,13.49
75870,23764,1,27,10.49,10.49
75871,23764,2,22,5.99,11.98
75872,23764,1,33,5.99,5.99
75873,23765,1,19,7.99,7.99
75874,23765,1,23,7.99,7.99
75875,23766,2,6,15.99,31.98
75876,23766,1,2,10.99,10.99
75877,23767,1,18,19.49,19.49
75878,23768,1,1,15.99,15.99
75879,23768,1,20,5.99,5.99
75880,23769,1,14,19.49,19.49
75881,23769,4,20,5.99,23.96
75882,23770,2,11,27.99,55.98
75883,23770,1,21,7.49,7.49
75884,23770,1,12,16.99,16.99
75885,23770,2,28,11.99,23.98
75886,23770,1,22,5.99,5.99
75887,23771,3,32,4.99,14.97
75888,23772,2,18,19.49,38.98
75889,23772,1,14,19.49,19.49
75890,23772,1,10,27.99,27.99
75891,23772,1,31,3.99,3.99
75892,23772,1,17,20.49,20.49
75893,23772,1,28,11.99,11.99
75894,23772,1,30,11.99,11.99
75895,23772,1,3,9.49,9.49
75896,23773,1,15,15.99,15.99
75897,23774,2,6,15.99,31.98
75898,23774,2,26,11.49,22.98
75899,23774,2,2,10.99,21.98
75900,23775,1,28,11.99,11.99
75901,23776,1,9,17.49,17.49
75902,23776,1,10,27.99,27.99
75903,23776,1,17,20.49,20.49
75904,23777,2,21,7.49,14.98
75905,23777,1,8,18.99,18.99
75906,23778,1,2,10.99,10.99
75907,23779,1,2,10.99,10.99
75908,23780,1,19,7.99,7.99
75909,23780,2,14,19.49,38.98
75910,23781,1,11,27.99,27.99
75911,23782,3,13,13.49,40.47
75912,23782,3,28,11.99,35.97
75913,23782,1,27,10.49,10.49
75914,23782,2,19,7.99,15.98
75915,23783,1,6,15.99,15.99
75916,23783,2,8,18.99,37.98
75917,23784,1,9,17.49,17.49
75918,23784,1,10,27.99,27.99
75919,23785,1,24,5.99,5.99
75920,23785,2,10,27.99,55.98
75921,23785,1,24,5.99,5.99
75922,23785,1,8,18.99,18.99
75923,23785,1,28,11.99,11.99
75924,23786,1,12,16.99,16.99
75925,23786,1,1,15.99,15.99
75926,23786,1,17,20.49,20.49
75927,23786,1,13,13.49,13.49
75928,23786,1,12,16.99,16.99
75929,23787,1,21,7.49,7.49
75930,23787,1,3,9.49,9.49
75931,23787,1,30,11.99,11.99
75932,23787,2,20,5.99,11.98
75933,23787,2,13,13.49,26.98
75934,23787,2,5,14.99,29.98
75935,23787,1,14,19.49,19.49
75936,23787,1,13,13.49,13.49
75937,23787,1,27,10.49,10.49
75938,23787,1,16,20.99,20.99
75939,23788,1,31,3.99,3.99
75940,23788,1,13,13.49,13.49
75941,23788,1,14,19.49,19.49
75942,23788,1,22,5.99,5.99
75943,23788,1,27,10.49,10.49
75944,23789,1,18,19.49,19.49
75945,23790,1,6,15.99,15.99
75946,23790,1,26,11.49,11.49
75947,23790,1,3,9.49,9.49
75948,23790,1,19,7.99,7.99
75949,23790,1,20,5.99,5.99
75950,23790,1,15,15.99,15.99
75951,23790,1,2,10.99,10.99
75952,23791,1,19,7.99,7.99
75953,23791,2,16,20.99,41.98
75954,23792,2,2,10.99,21.98
75955,23792,2,28,11.99,23.98
75956,23792,1,21,7.49,7.49
75957,23793,3,23,7.99,23.97
75958,23793,1,2,10.99,10.99
75959,23794,4,35,3.99,15.96
75960,23794,1,3,9.49,9.49
75961,23794,2,10,27.99,55.98
75962,23794,2,18,19.49,38.98
75963,23794,2,23,7.99,15.98
75964,23794,1,20,5.99,5.99
75965,23794,1,33,5.99,5.99
75966,23794,1,34,4.99,4.99
75967,23794,1,23,7.99,7.99
75968,23795,1,5,14.99,14.99
75969,23796,1,2,10.99,10.99
75970,23796,1,34,4.99,4.99
75971,23796,1,25,11.49,11.49
75972,23796,3,10,27.99,83.97
75973,23797,1,8,18.99,18.99
75974,23797,2,19,7.99,15.98
75975,23798,2,7,26.99,53.98
75976,23798,1,25,11.49,11.49
75977,23799,1,35,3.99,3.99
75978,23800,4,10,27.99,111.96
75979,23800,1,22,5.99,5.99
75980,23800,1,24,5.99,5.99
75981,23800,1,19,7.99,7.99
75982,23800,1,36,2.99,2.99
75983,23800,1,19,7.99,7.99
75984,23800,1,14,19.49,19.49
75985,23800,1,20,5.99,5.99
75986,23801,1,4,9.99,9.99
75987,23801,1,33,5.99,5.99
75988,23801,1,17,20.49,20.49
75989,23802,1,11,27.99,27.99
75990,23802,1,23,7.99,7.99
75991,23803,1,10,27.99,27.99
75992,23803,2,4,9.99,19.98
75993,23803,1,11,27.99,27.99
75994,23803,1,8,18.99,18.99
75995,23803,1,28,11.99,11.99
75996,23804,3,1,15.99,47.97
75997,23804,1,12,16.99,16.99
75998,23805,2,34,4.99,9.98
75999,23805,1,14,19.49,19.49
76000,23806,1,29,10.49,10.49
76001,23807,1,19,7.99,7.99
76002,23807,1,34,4.99,4.99
76003,23808,1,11,27.99,27.99
76004,23808,2,4,9.99,19.98
76005,23809,1,17,20.49,20.49
76006,23809,1,35,3.99,3.99
76007,23809,1,22,5.99,5.99
76008,23809,1,7,26.99,26.99
76009,23809,2,27,10.49,20.98
76010,23810,1,1,15.99,15.99
76011,23810,2,21,7.49,14.98
76012,23810,2,10,27.99,55.98
76013,23810,1,28,11.99,11.99
76014,23810,1,27,10.49,10.49
76015,23810,2,30,11.99,23.98
76016,23811,1,2,10.99,10.99
76017,23811,2,10,27.99,55.98
76018,23811,1,30,11.99,11.99
76019,23812,1,33,5.99,5.99
76020,23812,2,28,11.99,23.98
76021,23813,2,27,10.49,20.98
76022,23813,1,8,18.99,18.99
76023,23813,1,14,19.49,19.49
76024,23814,2,34,4.99,9.98
76025,23814,1,20,5.99,5.99
76026,23815,1,10,27.99,27.99
76027,23816,1,30,11.99,11.99
76028,23817,1,2,10.99,10.99
76029,23817,1,34,4.99,4.99
76030,23817,1,18,19.49,19.49
76031,23817,1,3,9.49,9.49
76032,23817,1,19,7.99,7.99
76033,23817,1,22,5.99,5.99
76034,23817,2,17,20.49,40.98
76035,23818,1,9,17.49,17.49
76036,23818,2,13,13.49,26.98
76037,23818,1,18,19.49,19.49
76038,23818,1,22,5.99,5.99
76039,23819,2,27,10.49,20.98
76040,23819,1,8,18.99,18.99
76041,23819,1,33,5.99,5.99
76042,23819,1,30,11.99,11.99
76043,23819,1,35,3.99,3.99
