ReviewID,LocationID,Date,Review,Source
4509,1,10/22/2019,5,Google
4537,2,10/22/2019,4.5,Google
4544,2,10/22/2019,4.5,Google
4568,2,10/22/2019,4.5,Tripadvisor
4698,2,10/22/2019,4.5,Google
4700,2,10/22/2019,4.5,Yelp
4702,2,10/22/2019,4.5,Google
4763,1,10/22/2019,5,Google
4767,1,10/22/2019,5,Google
4768,2,10/22/2019,4.5,Google
4791,1,10/22/2019,5,Tripadvisor
4819,1,10/22/2019,5,Google
4835,1,10/22/2019,4,Yelp
4839,1,10/22/2019,5,Google
4901,1,10/22/2019,5,Google
4908,1,10/22/2019,5,Yelp
4932,2,10/22/2019,4.5,Google
4945,2,10/22/2019,4.5,Tripadvisor
3846,1,10/23/2019,5,Yelp
3851,1,10/23/2019,5,Google
3881,1,10/23/2019,5,Google
3882,2,10/23/2019,4.5,Tripadvisor
3891,1,10/23/2019,5,Yelp
3896,2,10/23/2019,4.5,Yelp
3938,1,10/23/2019,5,Google
4043,1,10/23/2019,5,Tripadvisor
4046,2,10/23/2019,4.5,Google
4072,1,10/23/2019,5,Google
4114,2,10/23/2019,4.5,Yelp
4120,2,10/23/2019,4.5,Google
4125,2,10/23/2019,4.5,Google
4143,1,10/23/2019,5,Tripadvisor
4222,2,10/23/2019,4.5,Google
4244,1,10/23/2019,5,Tripadvisor
4304,2,10/23/2019,4.5,Google
4314,1,10/23/2019,5,Google
4331,2,10/23/2019,4.5,Google
4417,2,10/23/2019,4.5,Yelp
4440,1,10/23/2019,5,Yelp
4471,2,10/23/2019,4,Yelp
4475,2,10/23/2019,4.5,Google
4483,2,10/23/2019,4.5,Yelp
4507,2,10/23/2019,4.5,Tripadvisor
4518,1,10/23/2019,5,Google
4567,1,10/23/2019,5,Yelp
4591,2,10/23/2019,4.5,Yelp
4651,2,10/23/2019,2,Google
4655,2,10/23/2019,4.5,Tripadvisor
4693,2,10/23/2019,4.5,Tripadvisor
4709,2,10/23/2019,4.5,Google
4714,2,10/23/2019,4.5,Yelp
4750,2,10/23/2019,4.5,Google
4752,1,10/23/2019,5,Yelp
4769,1,10/23/2019,5,Google
4832,1,10/23/2019,3.5,Google
4874,2,10/23/2019,4.5,Tripadvisor
4933,2,10/23/2019,4.5,Google
3863,2,10/24/2019,4.5,Google
3888,1,10/24/2019,5,Google
3947,2,10/24/2019,4.5,Tripadvisor
3964,2,10/24/2019,1.5,Tripadvisor
4024,2,10/24/2019,4.5,Google
4027,2,10/24/2019,4.5,Tripadvisor
4040,2,10/24/2019,4.5,Google
4065,2,10/24/2019,4.5,Yelp
4078,1,10/24/2019,5,Tripadvisor
4081,2,10/24/2019,4.5,Yelp
4093,2,10/24/2019,4.5,Google
4107,1,10/24/2019,5,Google
4177,2,10/24/2019,4.5,Google
4218,2,10/24/2019,4.5,Google
4226,2,10/24/2019,4.5,Yelp
4270,2,10/24/2019,4.5,Yelp
4308,2,10/24/2019,4.5,Tripadvisor
4410,1,10/24/2019,5,Google
4428,2,10/24/2019,4.5,Google
4451,1,10/24/2019,5,Google
4454,2,10/24/2019,4.5,Yelp
4477,2,10/24/2019,4.5,Yelp
4524,2,10/24/2019,4.5,Google
4525,2,10/24/2019,4.5,Tripadvisor
4547,2,10/24/2019,4.5,Tripadvisor
4642,2,10/24/2019,0.5,Yelp
4665,1,10/24/2019,5,Google
4670,1,10/24/2019,5,Google
4716,2,10/24/2019,4.5,Tripadvisor
4717,2,10/24/2019,4.5,Google
4738,2,10/24/2019,4.5,Tripadvisor
4765,2,10/24/2019,4.5,Google
4766,2,10/24/2019,4.5,Yelp
4807,2,10/24/2019,4.5,Google
4814,2,10/24/2019,4.5,Tripadvisor
4843,1,10/24/2019,5,Google
4865,1,10/24/2019,5,Google
4877,1,10/24/2019,5,Tripadvisor
4926,2,10/24/2019,4.5,Google
4937,1,10/24/2019,5,Yelp
4950,1,10/24/2019,5,Google
3798,2,10/25/2019,4.5,Google
3843,1,10/25/2019,5,Tripadvisor
3853,2,10/25/2019,4.5,Tripadvisor
3905,1,10/25/2019,5,Google
3936,2,10/25/2019,4.5,Yelp
3971,2,10/25/2019,4.5,Google
3973,2,10/25/2019,4.5,Yelp
3985,2,10/25/2019,4.5,Google
3986,1,10/25/2019,5,Google
4008,2,10/25/2019,4.5,Tripadvisor
4012,1,10/25/2019,5,Tripadvisor
4017,2,10/25/2019,4.5,Google
4032,2,10/25/2019,4.5,Tripadvisor
4047,2,10/25/2019,4.5,Google
4054,2,10/25/2019,4.5,Google
4055,1,10/25/2019,5,Google
4064,2,10/25/2019,4.5,Tripadvisor
4099,1,10/25/2019,5,Google
4101,2,10/25/2019,4.5,Google
4131,1,10/25/2019,0.5,Google
4206,1,10/25/2019,5,Yelp
4231,1,10/25/2019,5,Yelp
4259,2,10/25/2019,4.5,Google
4321,2,10/25/2019,2.5,Yelp
4362,1,10/25/2019,5,Google
4384,2,10/25/2019,4.5,Google
4387,1,10/25/2019,5,Tripadvisor
4392,2,10/25/2019,4.5,Yelp
4470,1,10/25/2019,3,Google
4512,1,10/25/2019,5,Google
4554,1,10/25/2019,5,Google
4625,2,10/25/2019,4.5,Google
4741,2,10/25/2019,4.5,Yelp
4775,2,10/25/2019,4.5,Google
4796,1,10/25/2019,5,Yelp
4797,1,10/25/2019,5,Google
4889,1,10/25/2019,5,Yelp
4918,1,10/25/2019,5,Yelp
4921,2,10/25/2019,4.5,Yelp
4942,2,10/25/2019,4.5,Tripadvisor
4944,2,10/25/2019,4.5,Google
3795,2,10/26/2019,2,Google
3828,2,10/26/2019,4.5,Google
3904,2,10/26/2019,4.5,Yelp
3911,1,10/26/2019,5,Tripadvisor
3924,2,10/26/2019,4.5,Yelp
3982,2,10/26/2019,4.5,Google
4026,2,10/26/2019,4.5,Tripadvisor
4052,1,10/26/2019,5,Google
4058,2,10/26/2019,4.5,Tripadvisor
4089,1,10/26/2019,5,Yelp
4116,2,10/26/2019,4.5,Google
4174,2,10/26/2019,4.5,Google
4191,1,10/26/2019,5,Yelp
4208,1,10/26/2019,5,Google
4228,2,10/26/2019,4.5,Google
4263,2,10/26/2019,4.5,Google
4268,2,10/26/2019,4.5,Google
4278,2,10/26/2019,4.5,Yelp
4291,1,10/26/2019,5,Google
4296,1,10/26/2019,5,Google
4347,1,10/26/2019,5,Yelp
4367,2,10/26/2019,4.5,Google
4431,1,10/26/2019,5,Yelp
4450,2,10/26/2019,4.5,Google
4501,2,10/26/2019,4.5,Yelp
4543,2,10/26/2019,4.5,Google
4649,2,10/26/2019,2,Google
4686,1,10/26/2019,5,Google
4695,2,10/26/2019,4.5,Tripadvisor
4723,2,10/26/2019,4.5,Yelp
4727,2,10/26/2019,4.5,Yelp
4795,2,10/26/2019,4.5,Google
4801,2,10/26/2019,4.5,Yelp
4847,2,10/26/2019,4.5,Google
4858,2,10/26/2019,4.5,Google
4859,2,10/26/2019,4.5,Yelp
4870,2,10/26/2019,4.5,Google
4930,2,10/26/2019,4.5,Google
3805,2,10/27/2019,4.5,Google
3811,1,10/27/2019,5,Tripadvisor
3842,2,10/27/2019,4.5,Google
3847,2,10/27/2019,4.5,Google
3848,2,10/27/2019,4.5,Google
3915,1,10/27/2019,5,Yelp
3940,2,10/27/2019,4.5,Google
4001,1,10/27/2019,5,Tripadvisor
4007,2,10/27/2019,4.5,Tripadvisor
4021,1,10/27/2019,5,Google
4022,1,10/27/2019,5,Tripadvisor
4028,1,10/27/2019,5,Google
4039,1,10/27/2019,5,Google
4091,2,10/27/2019,4.5,Google
4159,1,10/27/2019,5,Google
4165,2,10/27/2019,4.5,Tripadvisor
4173,2,10/27/2019,4.5,Google
4207,2,10/27/2019,4.5,Google
4239,2,10/27/2019,4.5,Google
4240,2,10/27/2019,4.5,Google
4253,1,10/27/2019,5,Google
4284,2,10/27/2019,4.5,Google
4294,2,10/27/2019,4.5,Google
4298,2,10/27/2019,4.5,Google
4303,1,10/27/2019,5,Google
4309,1,10/27/2019,5,Google
4311,2,10/27/2019,4.5,Google
4349,2,10/27/2019,4.5,Tripadvisor
4441,2,10/27/2019,4.5,Tripadvisor
4487,2,10/27/2019,4.5,Google
4575,1,10/27/2019,5,Yelp
4595,2,10/27/2019,4.5,Tripadvisor
4600,2,10/27/2019,4.5,Tripadvisor
4605,1,10/27/2019,5,Google
4631,2,10/27/2019,4.5,Tripadvisor
4635,1,10/27/2019,5,Tripadvisor
4662,1,10/27/2019,5,Tripadvisor
4671,2,10/27/2019,4.5,Google
4740,1,10/27/2019,5,Yelp
4751,2,10/27/2019,4.5,Google
4780,1,10/27/2019,5,Tripadvisor
4794,2,10/27/2019,4.5,Google
4806,2,10/27/2019,4.5,Yelp
4861,2,10/27/2019,4.5,Yelp
4869,2,10/27/2019,4.5,Google
4971,2,10/27/2019,4.5,Google
3835,1,10/28/2019,5,Yelp
3862,1,10/28/2019,5,Yelp
3883,2,10/28/2019,4.5,Google
3884,2,10/28/2019,4.5,Google
3902,1,10/28/2019,5,Google
3933,1,10/28/2019,5,Google
3966,1,10/28/2019,4.5,Yelp
4044,2,10/28/2019,4.5,Tripadvisor
4063,1,10/28/2019,5,Google
4074,2,10/28/2019,4.5,Google
4080,2,10/28/2019,4.5,Tripadvisor
4084,2,10/28/2019,4.5,Google
4088,2,10/28/2019,4.5,Google
4097,2,10/28/2019,4.5,Tripadvisor
4100,2,10/28/2019,4.5,Google
4145,1,10/28/2019,5,Google
4163,1,10/28/2019,5,Google
4316,1,10/28/2019,5,Google
4330,2,10/28/2019,4.5,Google
4350,1,10/28/2019,5,Tripadvisor
4372,2,10/28/2019,4.5,Google
4480,1,10/28/2019,5,Tripadvisor
4533,1,10/28/2019,5,Google
4551,1,10/28/2019,5,Google
4755,2,10/28/2019,4.5,Tripadvisor
4757,2,10/28/2019,4.5,Google
4845,1,10/28/2019,5,Google
4846,2,10/28/2019,4.5,Yelp
4917,2,10/28/2019,4.5,Google
4919,1,10/28/2019,5,Yelp
4927,2,10/28/2019,4.5,Google
4938,1,10/28/2019,5,Google
4949,2,10/28/2019,4.5,Google
3802,2,10/29/2019,4.5,Google
3806,2,10/29/2019,4.5,Google
3809,2,10/29/2019,4.5,Tripadvisor
3878,2,10/29/2019,4.5,Tripadvisor
3889,1,10/29/2019,5,Google
3949,2,10/29/2019,4.5,Tripadvisor
3999,2,10/29/2019,4.5,Google
4019,2,10/29/2019,4.5,Google
4036,2,10/29/2019,4.5,Google
4128,1,10/29/2019,0,Google
4158,2,10/29/2019,4.5,Tripadvisor
4198,1,10/29/2019,5,Google
4200,1,10/29/2019,5,Google
4287,2,10/29/2019,4.5,Tripadvisor
4377,2,10/29/2019,4.5,Google
4381,2,10/29/2019,4.5,Google
4400,1,10/29/2019,5,Tripadvisor
4403,2,10/29/2019,4.5,Tripadvisor
4413,1,10/29/2019,5,Google
4464,2,10/29/2019,4.5,Google
4571,2,10/29/2019,4.5,Yelp
4588,2,10/29/2019,4.5,Google
4611,1,10/29/2019,5,Google
4645,1,10/29/2019,1,Tripadvisor
4661,2,10/29/2019,4.5,Google
4745,2,10/29/2019,4.5,Google
4754,2,10/29/2019,4.5,Tripadvisor
4783,1,10/29/2019,5,Google
4788,2,10/29/2019,4.5,Google
4810,2,10/29/2019,4.5,Google
4813,2,10/29/2019,4.5,Yelp
4838,1,10/29/2019,4.5,Google
4863,2,10/29/2019,4.5,Yelp
4965,2,10/29/2019,4.5,Google
4980,2,10/29/2019,4.5,Google
3799,2,10/30/2019,4.5,Google
3849,2,10/30/2019,4.5,Tripadvisor
3858,1,10/30/2019,5,Google
3877,2,10/30/2019,4.5,Google
3899,2,10/30/2019,4.5,Yelp
3921,2,10/30/2019,4.5,Tripadvisor
3976,2,10/30/2019,4.5,Google
4038,2,10/30/2019,4.5,Google
4086,2,10/30/2019,4.5,Yelp
4087,2,10/30/2019,4.5,Google
4133,1,10/30/2019,0.5,Google
4137,2,10/30/2019,3,Google
4148,2,10/30/2019,4.5,Google
4157,2,10/30/2019,4.5,Tripadvisor
4230,2,10/30/2019,4.5,Google
4238,2,10/30/2019,4.5,Tripadvisor
4265,1,10/30/2019,5,Google
4275,1,10/30/2019,5,Google
4299,2,10/30/2019,4.5,Google
4352,2,10/30/2019,4.5,Google
4386,1,10/30/2019,5,Google
4398,2,10/30/2019,4.5,Yelp
4459,2,10/30/2019,4.5,Google
4472,2,10/30/2019,4,Tripadvisor
4505,2,10/30/2019,4.5,Yelp
4542,2,10/30/2019,4.5,Google
4548,2,10/30/2019,4.5,Yelp
4563,2,10/30/2019,4.5,Google
4608,1,10/30/2019,5,Yelp
4615,2,10/30/2019,4.5,Google
4618,2,10/30/2019,4.5,Yelp
4619,1,10/30/2019,5,Google
4683,2,10/30/2019,4.5,Google
4685,1,10/30/2019,5,Google
4731,1,10/30/2019,5,Google
4743,2,10/30/2019,4.5,Google
4774,2,10/30/2019,4.5,Yelp
4827,1,10/30/2019,1,Google
4876,2,10/30/2019,4.5,Tripadvisor
4941,1,10/30/2019,5,Google
3815,2,10/31/2019,4.5,Tripadvisor
3836,1,10/31/2019,5,Yelp
3845,2,10/31/2019,4.5,Google
3886,1,10/31/2019,5,Yelp
3892,2,10/31/2019,4.5,Tripadvisor
3898,2,10/31/2019,4.5,Google
3953,2,10/31/2019,4.5,Google
4030,2,10/31/2019,4.5,Google
4042,1,10/31/2019,5,Google
4059,2,10/31/2019,4.5,Google
4192,2,10/31/2019,4.5,Google
4283,1,10/31/2019,5,Google
4318,2,10/31/2019,1.5,Tripadvisor
4322,1,10/31/2019,4,Google
4324,2,10/31/2019,4.5,Yelp
4333,1,10/31/2019,5,Google
4341,2,10/31/2019,4.5,Google
4366,2,10/31/2019,4.5,Google
4374,2,10/31/2019,4.5,Tripadvisor
4492,1,10/31/2019,5,Yelp
4495,2,10/31/2019,4.5,Google
4521,2,10/31/2019,4.5,Tripadvisor
4530,2,10/31/2019,4.5,Google
4534,2,10/31/2019,4.5,Tripadvisor
4566,2,10/31/2019,4.5,Google
4569,2,10/31/2019,4.5,Google
4622,2,10/31/2019,4.5,Tripadvisor
4652,2,10/31/2019,3.5,Yelp
4659,2,10/31/2019,4.5,Google
4668,2,10/31/2019,4.5,Yelp
4706,2,10/31/2019,4.5,Google
4713,2,10/31/2019,4.5,Yelp
4729,1,10/31/2019,5,Yelp
4823,2,10/31/2019,0,Tripadvisor
4849,2,10/31/2019,4.5,Tripadvisor
4875,1,10/31/2019,5,Google
4881,1,10/31/2019,5,Yelp
4893,2,10/31/2019,4.5,Google
4895,2,10/31/2019,4.5,Google
4914,2,10/31/2019,4.5,Google
4920,2,10/31/2019,4.5,Google
4940,2,10/31/2019,4.5,Tripadvisor
4994,2,11/1/2019,2.5,Yelp
5042,1,11/1/2019,5,Google
5062,1,11/1/2019,5,Yelp
5156,2,11/1/2019,4.5,Google
5211,1,11/1/2019,5,Google
5214,1,11/1/2019,5,Google
5227,1,11/1/2019,5,Yelp
5271,1,11/1/2019,5,Yelp
5297,1,11/1/2019,5,Google
5324,2,11/1/2019,4.5,Google
5327,1,11/1/2019,5,Google
5328,1,11/1/2019,5,Yelp
5384,2,11/1/2019,4.5,Tripadvisor
5458,2,11/1/2019,4.5,Tripadvisor
5460,1,11/1/2019,5,Google
5532,1,11/1/2019,5,Google
5534,2,11/1/2019,4.5,Yelp
5559,1,11/1/2019,5,Yelp
5630,1,11/1/2019,5,Tripadvisor
5677,1,11/1/2019,5,Google
5710,2,11/1/2019,4.5,Google
5718,1,11/1/2019,5,Google
5742,1,11/1/2019,5,Google
5812,1,11/1/2019,5,Google
5825,2,11/1/2019,4.5,Tripadvisor
5855,2,11/1/2019,4.5,Google
5880,2,11/1/2019,4.5,Tripadvisor
5890,2,11/1/2019,4.5,Google
5908,1,11/1/2019,5,Yelp
5928,1,11/1/2019,5,Tripadvisor
6013,2,11/1/2019,4.5,Google
6017,2,11/1/2019,4.5,Google
6067,2,11/1/2019,4.5,Google
6123,1,11/1/2019,5,Google
6126,1,11/1/2019,5,Yelp
6159,2,11/1/2019,4.5,Tripadvisor
6162,2,11/1/2019,4.5,Yelp
6165,2,11/1/2019,4.5,Yelp
6236,2,11/1/2019,4.5,Yelp
5073,2,11/2/2019,4.5,Yelp
5107,2,11/2/2019,4.5,Google
5147,2,11/2/2019,4.5,Google
5176,2,11/2/2019,3,Tripadvisor
5254,2,11/2/2019,4.5,Google
5285,2,11/2/2019,4.5,Google
5291,1,11/2/2019,5,Google
5323,1,11/2/2019,5,Yelp
5329,1,11/2/2019,5,Google
5335,2,11/2/2019,4.5,Tripadvisor
5380,2,11/2/2019,4.5,Google
5391,2,11/2/2019,4.5,Google
5408,2,11/2/2019,4.5,Google
5437,2,11/2/2019,4.5,Yelp
5449,2,11/2/2019,4.5,Google
5487,2,11/2/2019,4.5,Google
5536,2,11/2/2019,4.5,Tripadvisor
5548,2,11/2/2019,4.5,Yelp
5550,2,11/2/2019,4.5,Google
5600,2,11/2/2019,4.5,Tripadvisor
5613,2,11/2/2019,4.5,Google
5627,1,11/2/2019,5,Google
5654,2,11/2/2019,4.5,Google
5675,1,11/2/2019,5,Google
5713,1,11/2/2019,5,Tripadvisor
5803,2,11/2/2019,4.5,Tripadvisor
5853,2,11/2/2019,4.5,Google
5988,1,11/2/2019,5,Google
5994,2,11/2/2019,4.5,Tripadvisor
6072,2,11/2/2019,4.5,Tripadvisor
6075,2,11/2/2019,4.5,Google
6155,2,11/2/2019,4.5,Google
6205,1,11/2/2019,5,Google
6213,2,11/2/2019,4.5,Google
6214,2,11/2/2019,4.5,Google
6224,2,11/2/2019,4.5,Tripadvisor
6233,1,11/2/2019,5,Tripadvisor
6249,2,11/2/2019,4.5,Tripadvisor
6281,1,11/2/2019,5,Google
5001,2,11/3/2019,4.5,Google
5025,2,11/3/2019,4.5,Tripadvisor
5170,1,11/3/2019,1,Google
5186,2,11/3/2019,4.5,Google
5199,1,11/3/2019,5,Yelp
5215,1,11/3/2019,5,Google
5244,1,11/3/2019,5,Yelp
5275,2,11/3/2019,4.5,Yelp
5276,1,11/3/2019,5,Google
5284,2,11/3/2019,4.5,Google
5294,2,11/3/2019,4.5,Yelp
5304,1,11/3/2019,5,Yelp
5321,1,11/3/2019,5,Google
5433,1,11/3/2019,5,Google
5457,2,11/3/2019,4.5,Google
5474,1,11/3/2019,5,Google
5502,2,11/3/2019,4.5,Google
5513,2,11/3/2019,4.5,Tripadvisor
5517,2,11/3/2019,4.5,Google
5519,1,11/3/2019,5,Google
5544,1,11/3/2019,5,Yelp
5571,2,11/3/2019,4,Tripadvisor
5584,2,11/3/2019,4.5,Google
5601,2,11/3/2019,4.5,Tripadvisor
5707,2,11/3/2019,4.5,Google
5781,1,11/3/2019,5,Google
5793,1,11/3/2019,5,Yelp
5866,2,11/3/2019,4.5,Google
5936,1,11/3/2019,5,Google
5939,2,11/3/2019,0,Google
5948,2,11/3/2019,4.5,Google
6015,1,11/3/2019,5,Google
6041,2,11/3/2019,4.5,Yelp
6052,2,11/3/2019,4.5,Google
6083,2,11/3/2019,4.5,Google
6087,1,11/3/2019,5,Google
6147,2,11/3/2019,4.5,Google
6211,2,11/3/2019,4.5,Google
6265,2,11/3/2019,4.5,Google
5030,2,11/4/2019,4.5,Google
5065,2,11/4/2019,4.5,Google
5084,2,11/4/2019,4.5,Yelp
5094,2,11/4/2019,4.5,Yelp
5100,2,11/4/2019,4.5,Google
5104,2,11/4/2019,4.5,Tripadvisor
5124,2,11/4/2019,4.5,Google
5140,2,11/4/2019,4.5,Yelp
5143,2,11/4/2019,4.5,Google
5151,2,11/4/2019,4.5,Google
5164,1,11/4/2019,5,Google
5250,2,11/4/2019,4.5,Google
5363,2,11/4/2019,2.5,Yelp
5374,1,11/4/2019,5,Google
5469,2,11/4/2019,4.5,Google
5486,2,11/4/2019,4.5,Google
5488,1,11/4/2019,5,Google
5509,2,11/4/2019,4.5,Google
5518,1,11/4/2019,5,Google
5575,2,11/4/2019,4.5,Google
5609,2,11/4/2019,4.5,Tripadvisor
5646,2,11/4/2019,4.5,Yelp
5662,2,11/4/2019,4.5,Tripadvisor
5678,1,11/4/2019,5,Tripadvisor
5723,1,11/4/2019,5,Yelp
5725,1,11/4/2019,5,Yelp
5824,2,11/4/2019,4.5,Google
5852,2,11/4/2019,4.5,Tripadvisor
5875,2,11/4/2019,4.5,Google
5941,2,11/4/2019,1,Yelp
6004,2,11/4/2019,4.5,Yelp
6131,2,11/4/2019,4.5,Tripadvisor
6219,2,11/4/2019,4.5,Tripadvisor
6220,1,11/4/2019,5,Google
6225,2,11/4/2019,4.5,Google
6242,1,11/4/2019,5,Google
6260,2,11/4/2019,4.5,Yelp
6269,2,11/4/2019,4.5,Tripadvisor
6272,2,11/4/2019,4.5,Yelp
6287,1,11/4/2019,5,Tripadvisor
5047,2,11/5/2019,4.5,Google
5123,1,11/5/2019,5,Google
5189,2,11/5/2019,4.5,Google
5200,2,11/5/2019,4.5,Yelp
5219,2,11/5/2019,4.5,Google
5233,2,11/5/2019,4.5,Google
5369,2,11/5/2019,4.5,Tripadvisor
5376,1,11/5/2019,5,Tripadvisor
5498,1,11/5/2019,5,Google
5501,1,11/5/2019,5,Tripadvisor
5535,2,11/5/2019,4.5,Tripadvisor
5614,2,11/5/2019,4.5,Yelp
5621,2,11/5/2019,4.5,Yelp
5635,2,11/5/2019,4.5,Tripadvisor
5668,2,11/5/2019,4.5,Google
5671,1,11/5/2019,5,Tripadvisor
5690,2,11/5/2019,4.5,Google
5696,2,11/5/2019,4.5,Google
5705,2,11/5/2019,4.5,Google
5739,2,11/5/2019,4.5,Google
5785,1,11/5/2019,5,Google
5833,1,11/5/2019,5,Google
5871,2,11/5/2019,4.5,Google
5902,2,11/5/2019,4.5,Tripadvisor
5931,2,11/5/2019,4.5,Google
6049,2,11/5/2019,4.5,Google
6085,1,11/5/2019,5,Tripadvisor
6111,2,11/5/2019,1.5,Google
6141,2,11/5/2019,4.5,Google
6148,2,11/5/2019,4.5,Google
6207,1,11/5/2019,5,Google
6231,2,11/5/2019,4.5,Google
6255,1,11/5/2019,5,Yelp
6276,2,11/5/2019,4.5,Google
6280,2,11/5/2019,4.5,Tripadvisor
4989,2,11/6/2019,1,Tripadvisor
5023,2,11/6/2019,4.5,Google
5055,1,11/6/2019,5,Google
5060,2,11/6/2019,4.5,Google
5067,1,11/6/2019,5,Yelp
5172,1,11/6/2019,1.5,Yelp
5180,2,11/6/2019,4.5,Tripadvisor
5196,1,11/6/2019,5,Google
5218,1,11/6/2019,5,Tripadvisor
5221,2,11/6/2019,4.5,Tripadvisor
5298,2,11/6/2019,4.5,Tripadvisor
5319,1,11/6/2019,5,Tripadvisor
5390,2,11/6/2019,4.5,Google
5399,2,11/6/2019,4.5,Google
5412,1,11/6/2019,5,Tripadvisor
5438,1,11/6/2019,5,Google
5451,2,11/6/2019,4.5,Google
5472,2,11/6/2019,4.5,Google
5478,2,11/6/2019,4.5,Google
5485,2,11/6/2019,4.5,Yelp
5506,2,11/6/2019,4.5,Google
5542,1,11/6/2019,5,Google
5603,2,11/6/2019,4.5,Google
5616,2,11/6/2019,4.5,Google
5623,2,11/6/2019,4.5,Google
5643,2,11/6/2019,4.5,Tripadvisor
5709,2,11/6/2019,4.5,Google
5719,2,11/6/2019,4.5,Google
5730,2,11/6/2019,4.5,Tripadvisor
5732,2,11/6/2019,4.5,Yelp
5738,2,11/6/2019,4.5,Google
5774,1,11/6/2019,5,Google
5780,2,11/6/2019,4.5,Yelp
5799,2,11/6/2019,4.5,Google
5815,2,11/6/2019,4.5,Google
5830,2,11/6/2019,4.5,Yelp
5872,2,11/6/2019,4.5,Google
5891,2,11/6/2019,4.5,Tripadvisor
5901,2,11/6/2019,4.5,Tripadvisor
5947,2,11/6/2019,4,Tripadvisor
5955,1,11/6/2019,5,Google
5977,2,11/6/2019,4.5,Google
6005,2,11/6/2019,4.5,Google
6033,2,11/6/2019,4.5,Google
6045,2,11/6/2019,4.5,Google
6070,2,11/6/2019,4.5,Tripadvisor
6082,1,11/6/2019,5,Google
6226,1,11/6/2019,5,Google
6248,2,11/6/2019,4.5,Google
6259,2,11/6/2019,4.5,Yelp
4995,2,11/7/2019,2.5,Tripadvisor
4998,2,11/7/2019,4.5,Tripadvisor
5000,1,11/7/2019,5,Yelp
5079,1,11/7/2019,5,Tripadvisor
5126,2,11/7/2019,4.5,Google
5209,2,11/7/2019,4.5,Tripadvisor
5224,2,11/7/2019,4.5,Google
5249,1,11/7/2019,5,Google
5264,2,11/7/2019,4.5,Google
5307,2,11/7/2019,4.5,Google
5315,1,11/7/2019,5,Google
5334,2,11/7/2019,4.5,Tripadvisor
5343,1,11/7/2019,5,Yelp
5351,1,11/7/2019,5,Google
5373,2,11/7/2019,4.5,Yelp
5379,2,11/7/2019,4.5,Google
5393,1,11/7/2019,5,Tripadvisor
5406,1,11/7/2019,5,Google
5473,2,11/7/2019,4.5,Tripadvisor
5490,1,11/7/2019,5,Google
5499,2,11/7/2019,4.5,Google
5674,2,11/7/2019,4.5,Tripadvisor
5750,2,11/7/2019,4.5,Google
5835,2,11/7/2019,4.5,Google
5850,2,11/7/2019,4.5,Tripadvisor
5869,1,11/7/2019,5,Google
5927,2,11/7/2019,4.5,Tripadvisor
5929,2,11/7/2019,4.5,Tripadvisor
5949,1,11/7/2019,5,Google
5963,2,11/7/2019,4.5,Google
6019,2,11/7/2019,4.5,Tripadvisor
6058,2,11/7/2019,4.5,Google
6090,2,11/7/2019,4.5,Google
6106,2,11/7/2019,0.5,Google
6115,2,11/7/2019,3.5,Tripadvisor
6140,2,11/7/2019,4.5,Google
6157,1,11/7/2019,5,Tripadvisor
6158,2,11/7/2019,4.5,Google
6190,2,11/7/2019,4.5,Google
6246,2,11/7/2019,4.5,Tripadvisor
6252,1,11/7/2019,5,Google
6267,1,11/7/2019,5,Google
5019,1,11/8/2019,5,Google
5075,1,11/8/2019,5,Tripadvisor
5080,1,11/8/2019,5,Google
5115,1,11/8/2019,5,Yelp
5165,2,11/8/2019,4.5,Tripadvisor
5175,2,11/8/2019,3,Tripadvisor
5178,2,11/8/2019,4,Tripadvisor
5183,2,11/8/2019,4.5,Google
5237,2,11/8/2019,4.5,Yelp
5262,1,11/8/2019,5,Yelp
5278,1,11/8/2019,5,Google
5322,1,11/8/2019,5,Google
5332,2,11/8/2019,4.5,Tripadvisor
5337,2,11/8/2019,4.5,Tripadvisor
5338,2,11/8/2019,4.5,Google
5362,1,11/8/2019,1.5,Tripadvisor
5382,2,11/8/2019,4.5,Tripadvisor
5386,2,11/8/2019,4.5,Google
5397,2,11/8/2019,4.5,Google
5505,2,11/8/2019,4.5,Google
5520,2,11/8/2019,4.5,Google
5521,1,11/8/2019,5,Yelp
5567,2,11/8/2019,1.5,Google
5658,1,11/8/2019,5,Google
5663,2,11/8/2019,4.5,Tripadvisor
5669,2,11/8/2019,4.5,Yelp
5716,2,11/8/2019,4.5,Google
5883,2,11/8/2019,4.5,Google
5914,1,11/8/2019,5,Google
5921,2,11/8/2019,4.5,Tripadvisor
5922,1,11/8/2019,5,Tripadvisor
5924,2,11/8/2019,4.5,Google
5979,2,11/8/2019,4.5,Yelp
6029,2,11/8/2019,4.5,Yelp
6069,2,11/8/2019,4.5,Google
6093,2,11/8/2019,4.5,Google
6102,1,11/8/2019,5,Google
6137,2,11/8/2019,4.5,Google
6146,1,11/8/2019,5,Yelp
6152,1,11/8/2019,5,Google
6181,1,11/8/2019,5,Google
6186,1,11/8/2019,5,Tripadvisor
6230,2,11/8/2019,4.5,Google
6250,1,11/8/2019,5,Yelp
6271,2,11/8/2019,4.5,Tripadvisor
4999,1,11/9/2019,5,Google
5021,1,11/9/2019,5,Yelp
5046,2,11/9/2019,4.5,Google
5054,2,11/9/2019,4.5,Google
