OrderDetailID,OrderID,OrderQty,MenuItemID,UnitPrice,LineTotal
13096,4180,1,24,5.99,5.99
13097,4180,2,19,7.99,15.98
13098,4180,1,27,10.49,10.49
13099,4181,1,13,13.49,13.49
13100,4181,3,33,5.99,17.97
13101,4182,1,30,11.99,11.99
13102,4182,1,4,9.99,9.99
13103,4182,1,9,17.49,17.49
13104,4182,2,5,14.99,29.98
13105,4182,1,28,11.99,11.99
13106,4183,1,29,10.49,10.49
13107,4183,1,35,3.99,3.99
13108,4183,1,31,3.99,3.99
13109,4183,1,1,15.99,15.99
13110,4183,1,36,2.99,2.99
13111,4184,1,34,4.99,4.99
13112,4184,1,27,10.49,10.49
13113,4184,1,9,17.49,17.49
13114,4184,1,6,15.99,15.99
13115,4184,2,29,10.49,20.98
13116,4185,1,15,15.99,15.99
13117,4185,1,16,20.99,20.99
13118,4185,1,13,13.49,13.49
13119,4185,1,3,9.49,9.49
13120,4185,1,33,5.99,5.99
13121,4186,1,18,19.49,19.49
13122,4186,1,7,26.99,26.99
13123,4187,1,27,10.49,10.49
13124,4187,1,1,15.99,15.99
13125,4187,1,13,13.49,13.49
13126,4187,2,20,5.99,11.98
13127,4187,1,31,3.99,3.99
13128,4188,1,3,9.49,9.49
13129,4188,2,23,7.99,15.98
13130,4188,1,1,15.99,15.99
13131,4188,1,16,20.99,20.99
13132,4188,1,3,9.49,9.49
13133,4188,1,32,4.99,4.99
13134,4188,1,17,20.49,20.49
13135,4188,1,3,9.49,9.49
13136,4189,1,34,4.99,4.99
13137,4190,1,2,10.99,10.99
13138,4190,1,30,11.99,11.99
13139,4190,2,34,4.99,9.98
13140,4190,1,15,15.99,15.99
13141,4191,1,25,11.49,11.49
13142,4192,2,13,13.49,26.98
13143,4192,1,20,5.99,5.99
13144,4192,1,14,19.49,19.49
13145,4192,1,9,17.49,17.49
13146,4192,1,5,14.99,14.99
13147,4192,1,23,7.99,7.99
13148,4192,1,2,10.99,10.99
13149,4193,1,1,15.99,15.99
13150,4194,1,16,20.99,20.99
13151,4195,2,33,5.99,11.98
13152,4196,1,19,7.99,7.99
13153,4196,2,1,15.99,31.98
13154,4197,1,20,5.99,5.99
13155,4197,1,3,9.49,9.49
13156,4197,1,21,7.49,7.49
13157,4197,1,16,20.99,20.99
13158,4197,1,31,3.99,3.99
13159,4197,2,23,7.99,15.98
13160,4197,1,33,5.99,5.99
13161,4197,1,17,20.49,20.49
13162,4197,2,18,19.49,38.98
13163,4197,1,14,19.49,19.49
13164,4198,1,8,18.99,18.99
13165,4199,2,34,4.99,9.98
13166,4199,1,15,15.99,15.99
13167,4200,1,26,11.49,11.49
13168,4200,1,3,9.49,9.49
13169,4201,1,28,11.99,11.99
13170,4202,1,21,7.49,7.49
13171,4202,2,23,7.99,15.98
13172,4202,2,33,5.99,11.98
13173,4202,1,23,7.99,7.99
13174,4202,1,26,11.49,11.49
13175,4202,1,4,9.99,9.99
13176,4203,1,32,4.99,4.99
13177,4203,1,13,13.49,13.49
13178,4204,5,28,11.99,59.95
13179,4204,2,35,3.99,7.98
13180,4204,3,9,17.49,52.47
13181,4205,1,22,5.99,5.99
13182,4205,2,6,15.99,31.98
13183,4205,1,18,19.49,19.49
13184,4205,1,16,20.99,20.99
13185,4205,1,10,27.99,27.99
13186,4205,1,5,14.99,14.99
13187,4205,3,26,11.49,34.47
13188,4205,2,6,15.99,31.98
13189,4205,1,15,15.99,15.99
13190,4205,1,34,4.99,4.99
13191,4206,3,36,2.99,8.97
13192,4207,1,14,19.49,19.49
13193,4208,1,10,27.99,27.99
13194,4209,1,19,7.99,7.99
13195,4209,1,11,27.99,27.99
13196,4210,1,27,10.49,10.49
13197,4210,1,24,5.99,5.99
13198,4211,2,34,4.99,9.98
13199,4212,1,35,3.99,3.99
13200,4212,1,26,11.49,11.49
13201,4212,1,33,5.99,5.99
13202,4212,1,15,15.99,15.99
13203,4212,1,4,9.99,9.99
13204,4212,3,6,15.99,47.97
13205,4212,1,25,11.49,11.49
13206,4213,1,22,5.99,5.99
13207,4213,4,25,11.49,45.96
13208,4214,1,33,5.99,5.99
13209,4214,1,23,7.99,7.99
13210,4214,1,6,15.99,15.99
13211,4215,1,8,18.99,18.99
13212,4216,4,10,27.99,111.96
13213,4217,1,31,3.99,3.99
13214,4218,1,1,15.99,15.99
13215,4218,1,27,10.49,10.49
13216,4219,1,15,15.99,15.99
13217,4220,2,12,16.99,33.98
13218,4221,1,15,15.99,15.99
13219,4221,1,26,11.49,11.49
13220,4221,2,25,11.49,22.98
13221,4221,1,26,11.49,11.49
13222,4221,2,10,27.99,55.98
13223,4221,1,20,5.99,5.99
13224,4222,1,10,27.99,27.99
13225,4223,1,36,2.99,2.99
13226,4224,2,22,5.99,11.98
13227,4224,1,7,26.99,26.99
13228,4225,1,11,27.99,27.99
13229,4225,2,14,19.49,38.98
13230,4226,1,36,2.99,2.99
13231,4227,4,25,11.49,45.96
13232,4227,1,22,5.99,5.99
13233,4227,1,7,26.99,26.99
13234,4228,1,19,7.99,7.99
13235,4229,1,22,5.99,5.99
13236,4229,2,8,18.99,37.98
13237,4230,1,3,9.49,9.49
13238,4231,1,30,11.99,11.99
13239,4232,1,33,5.99,5.99
13240,4232,2,5,14.99,29.98
13241,4233,1,16,20.99,20.99
13242,4233,1,34,4.99,4.99
13243,4233,1,19,7.99,7.99
13244,4234,2,33,5.99,11.98
13245,4235,1,16,20.99,20.99
13246,4235,1,1,15.99,15.99
13247,4235,2,32,4.99,9.98
13248,4235,1,12,16.99,16.99
13249,4235,2,6,15.99,31.98
13250,4235,1,31,3.99,3.99
13251,4235,1,17,20.49,20.49
13252,4236,2,12,16.99,33.98
13253,4236,1,25,11.49,11.49
13254,4236,2,19,7.99,15.98
13255,4236,1,31,3.99,3.99
13256,4236,1,7,26.99,26.99
13257,4236,1,19,7.99,7.99
13258,4236,1,18,19.49,19.49
13259,4237,2,23,7.99,15.98
13260,4237,1,24,5.99,5.99
13261,4237,1,36,2.99,2.99
13262,4237,1,23,7.99,7.99
13263,4237,2,33,5.99,11.98
13264,4238,2,10,27.99,55.98
13265,4238,1,29,10.49,10.49
13266,4238,1,19,7.99,7.99
13267,4238,1,17,20.49,20.49
13268,4239,1,15,15.99,15.99
13269,4239,1,20,5.99,5.99
13270,4239,1,12,16.99,16.99
13271,4239,1,11,27.99,27.99
13272,4240,3,28,11.99,35.97
13273,4241,1,6,15.99,15.99
13274,4241,1,35,3.99,3.99
13275,4241,1,10,27.99,27.99
13276,4242,1,33,5.99,5.99
13277,4242,1,22,5.99,5.99
13278,4243,1,28,11.99,11.99
13279,4244,1,28,11.99,11.99
13280,4244,1,8,18.99,18.99
13281,4244,1,31,3.99,3.99
13282,4244,1,33,5.99,5.99
13283,4245,3,19,7.99,23.97
13284,4245,1,13,13.49,13.49
13285,4245,1,16,20.99,20.99
13286,4245,1,4,9.99,9.99
13287,4245,1,30,11.99,11.99
13288,4245,1,16,20.99,20.99
13289,4246,1,28,11.99,11.99
13290,4247,1,14,19.49,19.49
13291,4247,1,7,26.99,26.99
13292,4247,1,26,11.49,11.49
13293,4247,2,15,15.99,31.98
13294,4247,1,11,27.99,27.99
13295,4247,2,7,26.99,53.98
13296,4247,1,28,11.99,11.99
13297,4247,1,19,7.99,7.99
13298,4247,1,33,5.99,5.99
13299,4248,1,6,15.99,15.99
13300,4248,2,1,15.99,31.98
13301,4248,1,9,17.49,17.49
13302,4249,1,6,15.99,15.99
13303,4249,1,18,19.49,19.49
13304,4249,1,2,10.99,10.99
13305,4250,1,2,10.99,10.99
13306,4250,1,24,5.99,5.99
13307,4251,1,9,17.49,17.49
13308,4251,1,30,11.99,11.99
13309,4252,3,23,7.99,23.97
13310,4253,1,20,5.99,5.99
13311,4254,1,7,26.99,26.99
13312,4254,1,25,11.49,11.49
13313,4255,1,34,4.99,4.99
13314,4255,1,16,20.99,20.99
13315,4255,1,34,4.99,4.99
13316,4255,1,8,18.99,18.99
13317,4256,1,28,11.99,11.99
13318,4256,1,17,20.49,20.49
13319,4256,1,22,5.99,5.99
13320,4256,1,36,2.99,2.99
13321,4256,2,22,5.99,11.98
13322,4256,1,16,20.99,20.99
13323,4257,1,15,15.99,15.99
13324,4258,1,21,7.49,7.49
13325,4258,1,19,7.99,7.99
13326,4259,1,23,7.99,7.99
13327,4259,1,4,9.99,9.99
13328,4259,1,1,15.99,15.99
13329,4259,2,29,10.49,20.98
13330,4260,1,15,15.99,15.99
13331,4260,1,26,11.49,11.49
13332,4261,1,21,7.49,7.49
13333,4262,1,10,27.99,27.99
13334,4262,1,13,13.49,13.49
13335,4262,1,7,26.99,26.99
13336,4262,1,13,13.49,13.49
13337,4263,1,8,18.99,18.99
13338,4264,3,1,15.99,47.97
13339,4265,1,9,17.49,17.49
13340,4265,1,16,20.99,20.99
13341,4265,1,6,15.99,15.99
13342,4266,1,4,9.99,9.99
13343,4266,1,10,27.99,27.99
13344,4267,1,22,5.99,5.99
13345,4268,1,31,3.99,3.99
13346,4268,4,26,11.49,45.96
13347,4268,1,35,3.99,3.99
13348,4269,2,34,4.99,9.98
13349,4269,1,13,13.49,13.49
13350,4269,1,9,17.49,17.49
13351,4269,1,2,10.99,10.99
13352,4270,1,4,9.99,9.99
13353,4270,2,11,27.99,55.98
13354,4270,1,33,5.99,5.99
13355,4270,1,21,7.49,7.49
13356,4270,1,1,15.99,15.99
13357,4270,1,4,9.99,9.99
13358,4270,1,25,11.49,11.49
13359,4270,1,10,27.99,27.99
13360,4271,1,9,17.49,17.49
13361,4272,2,4,9.99,19.98
13362,4272,1,26,11.49,11.49
13363,4272,1,1,15.99,15.99
13364,4272,1,15,15.99,15.99
13365,4273,1,2,10.99,10.99
13366,4274,1,1,15.99,15.99
13367,4274,1,4,9.99,9.99
13368,4274,1,22,5.99,5.99
13369,4275,1,33,5.99,5.99
13370,4275,1,25,11.49,11.49
13371,4275,2,26,11.49,22.98
13372,4275,1,6,15.99,15.99
13373,4276,1,28,11.99,11.99
13374,4277,1,29,10.49,10.49
13375,4278,2,21,7.49,14.98
13376,4278,1,25,11.49,11.49
13377,4278,1,32,4.99,4.99
13378,4278,1,11,27.99,27.99
13379,4278,2,25,11.49,22.98
13380,4278,2,20,5.99,11.98
13381,4278,1,3,9.49,9.49
13382,4278,2,13,13.49,26.98
13383,4278,4,28,11.99,47.96
13384,4279,1,18,19.49,19.49
13385,4280,1,35,3.99,3.99
13386,4281,1,34,4.99,4.99
13387,4282,1,24,5.99,5.99
13388,4282,1,18,19.49,19.49
13389,4282,1,4,9.99,9.99
13390,4282,1,32,4.99,4.99
13391,4282,1,7,26.99,26.99
13392,4283,2,2,10.99,21.98
13393,4283,2,8,18.99,37.98
13394,4283,2,2,10.99,21.98
13395,4283,1,17,20.49,20.49
13396,4284,1,23,7.99,7.99
13397,4284,1,6,15.99,15.99
13398,4284,1,26,11.49,11.49
13399,4284,2,10,27.99,55.98
13400,4284,1,24,5.99,5.99
13401,4284,1,36,2.99,2.99
13402,4284,1,33,5.99,5.99
13403,4284,1,11,27.99,27.99
13404,4284,1,12,16.99,16.99
13405,4285,3,13,13.49,40.47
13406,4286,1,33,5.99,5.99
13407,4287,3,13,13.49,40.47
13408,4288,5,15,15.99,79.95
13409,4288,1,31,3.99,3.99
13410,4288,1,32,4.99,4.99
13411,4288,2,19,7.99,15.98
13412,4288,1,32,4.99,4.99
13413,4289,1,10,27.99,27.99
13414,4290,1,18,19.49,19.49
13415,4291,2,20,5.99,11.98
13416,4292,1,14,19.49,19.49
13417,4292,1,24,5.99,5.99
13418,4293,1,22,5.99,5.99
13419,4294,1,21,7.49,7.49
13420,4294,1,16,20.99,20.99
13421,4295,1,2,10.99,10.99
13422,4296,2,22,5.99,11.98
13423,4297,2,10,27.99,55.98
13424,4297,1,31,3.99,3.99
13425,4297,1,8,18.99,18.99
13426,4297,1,11,27.99,27.99
13427,4297,1,14,19.49,19.49
13428,4298,1,13,13.49,13.49
13429,4298,1,12,16.99,16.99
13430,4298,1,6,15.99,15.99
13431,4299,2,3,9.49,18.98
13432,4300,1,28,11.99,11.99
13433,4301,1,25,11.49,11.49
13434,4302,1,7,26.99,26.99
13435,4302,1,15,15.99,15.99
13436,4302,3,26,11.49,34.47
13437,4302,1,25,11.49,11.49
13438,4302,1,27,10.49,10.49
13439,4302,1,28,11.99,11.99
13440,4303,1,14,19.49,19.49
13441,4304,2,28,11.99,23.98
13442,4304,1,31,3.99,3.99
13443,4304,1,24,5.99,5.99
13444,4304,1,17,20.49,20.49
13445,4304,1,3,9.49,9.49
13446,4304,1,17,20.49,20.49
13447,4305,1,23,7.99,7.99
13448,4305,2,21,7.49,14.98
13449,4306,1,19,7.99,7.99
13450,4306,1,21,7.49,7.49
13451,4306,1,28,11.99,11.99
13452,4307,3,25,11.49,34.47
13453,4307,1,2,10.99,10.99
13454,4307,1,23,7.99,7.99
13455,4307,1,32,4.99,4.99
13456,4308,1,24,5.99,5.99
13457,4308,1,7,26.99,26.99
13458,4308,1,10,27.99,27.99
13459,4309,1,33,5.99,5.99
13460,4310,2,18,19.49,38.98
13461,4310,1,28,11.99,11.99
13462,4310,1,13,13.49,13.49
13463,4310,1,2,10.99,10.99
13464,4310,3,33,5.99,17.97
13465,4310,2,34,4.99,9.98
13466,4311,1,16,20.99,20.99
13467,4311,2,26,11.49,22.98
13468,4311,1,4,9.99,9.99
13469,4311,1,8,18.99,18.99
13470,4311,1,18,19.49,19.49
13471,4311,1,23,7.99,7.99
13472,4311,1,19,7.99,7.99
13473,4311,1,28,11.99,11.99
13474,4312,2,13,13.49,26.98
13475,4312,1,15,15.99,15.99
13476,4313,1,5,14.99,14.99
13477,4314,1,33,5.99,5.99
13478,4314,1,16,20.99,20.99
13479,4314,1,29,10.49,10.49
13480,4315,1,13,13.49,13.49
13481,4315,1,8,18.99,18.99
13482,4316,1,33,5.99,5.99
13483,4316,1,18,19.49,19.49
13484,4316,1,8,18.99,18.99
13485,4317,3,35,3.99,11.97
13486,4318,1,7,26.99,26.99
13487,4319,1,33,5.99,5.99
13488,4319,2,21,7.49,14.98
13489,4320,1,8,18.99,18.99
13490,4320,2,29,10.49,20.98
13491,4321,1,18,19.49,19.49
13492,4321,1,27,10.49,10.49
13493,4321,3,9,17.49,52.47
13494,4321,1,21,7.49,7.49
13495,4321,1,24,5.99,5.99
13496,4321,4,28,11.99,47.96
13497,4321,1,6,15.99,15.99
13498,4321,1,32,4.99,4.99
13499,4321,1,21,7.49,7.49
13500,4321,1,30,11.99,11.99
13501,4321,1,28,11.99,11.99
13502,4322,1,35,3.99,3.99
13503,4323,1,6,15.99,15.99
13504,4323,1,21,7.49,7.49
13505,4323,1,27,10.49,10.49
13506,4323,1,24,5.99,5.99
13507,4323,1,36,2.99,2.99
13508,4323,1,5,14.99,14.99
13509,4323,1,33,5.99,5.99
13510,4323,1,2,10.99,10.99
13511,4324,1,30,11.99,11.99
13512,4325,1,10,27.99,27.99
13513,4325,1,28,11.99,11.99
13514,4326,3,18,19.49,58.47
13515,4327,1,13,13.49,13.49
13516,4328,1,15,15.99,15.99
13517,4328,1,25,11.49,11.49
13518,4328,1,34,4.99,4.99
13519,4328,1,15,15.99,15.99
13520,4329,4,5,14.99,59.96
13521,4329,1,8,18.99,18.99
13522,4329,2,16,20.99,41.98
13523,4329,1,6,15.99,15.99
13524,4329,1,8,18.99,18.99
13525,4329,1,13,13.49,13.49
13526,4329,1,5,14.99,14.99
13527,4329,1,19,7.99,7.99
13528,4329,1,10,27.99,27.99
13529,4329,1,7,26.99,26.99
13530,4329,2,6,15.99,31.98
13531,4329,2,33,5.99,11.98
13532,4329,1,28,11.99,11.99
13533,4330,1,34,4.99,4.99
13534,4331,2,26,11.49,22.98
13535,4331,1,4,9.99,9.99
13536,4332,1,27,10.49,10.49
13537,4332,1,28,11.99,11.99
13538,4333,1,13,13.49,13.49
13539,4334,1,13,13.49,13.49
13540,4334,1,26,11.49,11.49
13541,4335,2,15,15.99,31.98
13542,4335,1,21,7.49,7.49
13543,4335,1,24,5.99,5.99
13544,4336,1,26,11.49,11.49
13545,4336,1,4,9.99,9.99
13546,4336,1,14,19.49,19.49
13547,4337,1,24,5.99,5.99
13548,4338,1,34,4.99,4.99
13549,4339,2,21,7.49,14.98
13550,4339,1,28,11.99,11.99
13551,4339,1,11,27.99,27.99
13552,4339,1,24,5.99,5.99
13553,4340,1,6,15.99,15.99
13554,4340,1,21,7.49,7.49
13555,4341,1,2,10.99,10.99
13556,4342,1,36,2.99,2.99
13557,4342,1,12,16.99,16.99
13558,4343,1,22,5.99,5.99
13559,4343,1,27,10.49,10.49
13560,4344,1,35,3.99,3.99
13561,4345,1,15,15.99,15.99
13562,4346,1,21,7.49,7.49
13563,4347,2,17,20.49,40.98
13564,4348,1,16,20.99,20.99
13565,4349,2,26,11.49,22.98
13566,4349,1,2,10.99,10.99
13567,4349,2,23,7.99,15.98
13568,4350,2,21,7.49,14.98
13569,4350,2,26,11.49,22.98
13570,4351,1,33,5.99,5.99
13571,4352,1,16,20.99,20.99
13572,4352,1,6,15.99,15.99
13573,4352,1,11,27.99,27.99
13574,4352,2,4,9.99,19.98
13575,4352,1,21,7.49,7.49
13576,4352,1,28,11.99,11.99
13577,4352,1,5,14.99,14.99
13578,4352,1,34,4.99,4.99
13579,4352,1,21,7.49,7.49
13580,4352,1,17,20.49,20.49
13581,4352,1,3,9.49,9.49
13582,4352,4,33,5.99,23.96
13583,4352,1,2,10.99,10.99
13584,4353,1,18,19.49,19.49
13585,4353,2,28,11.99,23.98
13586,4354,1,28,11.99,11.99
13587,4354,1,35,3.99,3.99
13588,4354,2,33,5.99,11.98
13589,4354,1,6,15.99,15.99
13590,4354,1,22,5.99,5.99
13591,4355,1,34,4.99,4.99
13592,4355,1,21,7.49,7.49
13593,4355,2,16,20.99,41.98
13594,4356,1,8,18.99,18.99
13595,4356,3,24,5.99,17.97
13596,4356,1,32,4.99,4.99
13597,4356,1,25,11.49,11.49
13598,4356,3,21,7.49,22.47
13599,4357,1,30,11.99,11.99
13600,4358,1,31,3.99,3.99
13601,4359,2,20,5.99,11.98
13602,4359,1,2,10.99,10.99
13603,4360,1,4,9.99,9.99
13604,4360,1,20,5.99,5.99
13605,4360,3,22,5.99,17.97
13606,4360,1,1,15.99,15.99
13607,4360,1,26,11.49,11.49
13608,4360,1,11,27.99,27.99
13609,4360,1,20,5.99,5.99
13610,4360,1,33,5.99,5.99
13611,4360,1,11,27.99,27.99
13612,4361,1,17,20.49,20.49
13613,4361,1,26,11.49,11.49
13614,4361,1,30,11.99,11.99
13615,4361,1,3,9.49,9.49
13616,4361,2,36,2.99,5.98
13617,4361,2,25,11.49,22.98
13618,4362,1,6,15.99,15.99
13619,4363,1,6,15.99,15.99
13620,4363,2,24,5.99,11.98
13621,4363,1,30,11.99,11.99
13622,4363,2,33,5.99,11.98
13623,4363,3,26,11.49,34.47
13624,4363,3,3,9.49,28.47
13625,4364,1,18,19.49,19.49
13626,4364,2,14,19.49,38.98
13627,4364,1,13,13.49,13.49
13628,4364,1,17,20.49,20.49
13629,4364,2,4,9.99,19.98
13630,4364,1,11,27.99,27.99
13631,4364,1,21,7.49,7.49
13632,4365,2,4,9.99,19.98
13633,4365,1,1,15.99,15.99
13634,4365,3,2,10.99,32.97
13635,4365,1,9,17.49,17.49
13636,4365,1,16,20.99,20.99
13637,4366,1,28,11.99,11.99
13638,4366,1,36,2.99,2.99
13639,4366,1,35,3.99,3.99
13640,4366,1,16,20.99,20.99
13641,4366,1,4,9.99,9.99
13642,4367,1,15,15.99,15.99
13643,4367,1,1,15.99,15.99
13644,4367,1,15,15.99,15.99
13645,4368,5,9,17.49,87.45
13646,4369,1,11,27.99,27.99
13647,4370,1,20,5.99,5.99
13648,4370,1,29,10.49,10.49
13649,4371,1,15,15.99,15.99
13650,4371,1,24,5.99,5.99
13651,4372,1,29,10.49,10.49
13652,4373,2,8,18.99,37.98
13653,4373,1,14,19.49,19.49
13654,4373,1,8,18.99,18.99
13655,4374,1,34,4.99,4.99
13656,4375,1,24,5.99,5.99
13657,4376,4,24,5.99,23.96
13658,4376,1,30,11.99,11.99
13659,4377,1,9,17.49,17.49
13660,4378,1,25,11.49,11.49
13661,4379,1,20,5.99,5.99
13662,4380,3,9,17.49,52.47
13663,4380,1,30,11.99,11.99
13664,4380,1,16,20.99,20.99
13665,4380,1,13,13.49,13.49
13666,4380,1,30,11.99,11.99
13667,4380,1,25,11.49,11.49
13668,4380,1,28,11.99,11.99
13669,4380,1,8,18.99,18.99
13670,4380,2,18,19.49,38.98
13671,4380,1,9,17.49,17.49
13672,4380,1,28,11.99,11.99
13673,4381,1,29,10.49,10.49
13674,4381,1,15,15.99,15.99
13675,4381,1,27,10.49,10.49
13676,4382,1,11,27.99,27.99
13677,4383,1,25,11.49,11.49
13678,4384,1,20,5.99,5.99
13679,4385,1,23,7.99,7.99
13680,4385,1,4,9.99,9.99
13681,4385,2,5,14.99,29.98
13682,4385,1,25,11.49,11.49
13683,4386,1,11,27.99,27.99
13684,4387,2,21,7.49,14.98
13685,4388,1,13,13.49,13.49
13686,4388,1,22,5.99,5.99
13687,4389,1,32,4.99,4.99
13688,4389,1,36,2.99,2.99
13689,4389,1,15,15.99,15.99
13690,4389,1,7,26.99,26.99
13691,4389,1,16,20.99,20.99
13692,4389,1,23,7.99,7.99
13693,4390,1,6,15.99,15.99
13694,4390,1,4,9.99,9.99
13695,4391,1,20,5.99,5.99
13696,4392,1,14,19.49,19.49
13697,4392,2,8,18.99,37.98
13698,4392,1,33,5.99,5.99
13699,4392,3,8,18.99,56.97
13700,4392,1,32,4.99,4.99
13701,4392,1,36,2.99,2.99
13702,4392,1,19,7.99,7.99
13703,4392,1,29,10.49,10.49
13704,4392,1,16,20.99,20.99
13705,4392,1,20,5.99,5.99
13706,4392,1,25,11.49,11.49
13707,4393,3,35,3.99,11.97
13708,4393,1,25,11.49,11.49
13709,4394,1,30,11.99,11.99
13710,4394,1,10,27.99,27.99
13711,4394,1,17,20.49,20.49
13712,4394,1,26,11.49,11.49
13713,4395,1,13,13.49,13.49
13714,4395,1,33,5.99,5.99
13715,4395,1,17,20.49,20.49
13716,4395,1,14,19.49,19.49
13717,4396,1,34,4.99,4.99
13718,4396,1,7,26.99,26.99
13719,4396,1,26,11.49,11.49
13720,4396,1,27,10.49,10.49
13721,4396,1,8,18.99,18.99
13722,4396,1,12,16.99,16.99
13723,4396,2,31,3.99,7.98
13724,4396,1,28,11.99,11.99
13725,4396,3,22,5.99,17.97
13726,4396,1,34,4.99,4.99
13727,4396,1,22,5.99,5.99
13728,4396,1,9,17.49,17.49
13729,4397,3,22,5.99,17.97
13730,4397,1,3,9.49,9.49
13731,4397,2,9,17.49,34.98
13732,4397,1,4,9.99,9.99
13733,4397,1,2,10.99,10.99
13734,4397,3,15,15.99,47.97
13735,4397,1,1,15.99,15.99
13736,4397,1,30,11.99,11.99
13737,4397,1,10,27.99,27.99
13738,4397,2,30,11.99,23.98
13739,4397,1,16,20.99,20.99
13740,4398,1,18,19.49,19.49
13741,4398,1,33,5.99,5.99
13742,4398,1,23,7.99,7.99
13743,4398,2,16,20.99,41.98
13744,4398,1,31,3.99,3.99
13745,4398,1,20,5.99,5.99
13746,4399,1,28,11.99,11.99
13747,4399,1,34,4.99,4.99
13748,4399,1,22,5.99,5.99
13749,4400,2,25,11.49,22.98
13750,4400,1,3,9.49,9.49
13751,4401,1,3,9.49,9.49
13752,4401,3,28,11.99,35.97
13753,4401,2,7,26.99,53.98
13754,4401,2,18,19.49,38.98
13755,4401,1,29,10.49,10.49
13756,4401,1,10,27.99,27.99
13757,4401,1,25,11.49,11.49
13758,4401,1,5,14.99,14.99
13759,4402,1,22,5.99,5.99
13760,4402,1,28,11.99,11.99
13761,4402,1,10,27.99,27.99
13762,4402,1,13,13.49,13.49
13763,4402,1,19,7.99,7.99
13764,4402,1,22,5.99,5.99
13765,4403,1,22,5.99,5.99
13766,4404,1,17,20.49,20.49
13767,4404,2,18,19.49,38.98
13768,4404,1,31,3.99,3.99
13769,4405,1,22,5.99,5.99
13770,4405,1,33,5.99,5.99
13771,4406,1,30,11.99,11.99
13772,4406,1,8,18.99,18.99
13773,4406,2,16,20.99,41.98
13774,4407,1,6,15.99,15.99
13775,4408,1,13,13.49,13.49
13776,4409,1,25,11.49,11.49
13777,4409,3,22,5.99,17.97
13778,4409,1,2,10.99,10.99
13779,4410,1,26,11.49,11.49
13780,4410,1,10,27.99,27.99
13781,4410,1,15,15.99,15.99
13782,4410,4,17,20.49,81.96
13783,4411,1,8,18.99,18.99
13784,4411,2,29,10.49,20.98
13785,4412,1,14,19.49,19.49
13786,4412,1,7,26.99,26.99
13787,4412,2,28,11.99,23.98
13788,4412,1,33,5.99,5.99
13789,4412,1,24,5.99,5.99
13790,4412,1,19,7.99,7.99
13791,4412,1,11,27.99,27.99
13792,4412,1,27,10.49,10.49
13793,4412,1,22,5.99,5.99
13794,4413,1,1,15.99,15.99
13795,4413,2,20,5.99,11.98
13796,4413,1,9,17.49,17.49
13797,4413,1,30,11.99,11.99
13798,4413,1,7,26.99,26.99
13799,4413,1,26,11.49,11.49
13800,4413,1,17,20.49,20.49
13801,4413,1,15,15.99,15.99
13802,4413,1,16,20.99,20.99
13803,4413,1,14,19.49,19.49
13804,4414,1,21,7.49,7.49
13805,4414,2,6,15.99,31.98
13806,4415,1,13,13.49,13.49
13807,4415,1,10,27.99,27.99
13808,4415,1,22,5.99,5.99
13809,4415,1,33,5.99,5.99
13810,4416,1,18,19.49,19.49
13811,4416,2,15,15.99,31.98
13812,4417,1,23,7.99,7.99
13813,4418,1,24,5.99,5.99
13814,4418,1,16,20.99,20.99
13815,4418,1,36,2.99,2.99
13816,4418,1,19,7.99,7.99
13817,4419,1,16,20.99,20.99
13818,4419,1,26,11.49,11.49
13819,4419,2,28,11.99,23.98
13820,4419,3,8,18.99,56.97
13821,4419,1,22,5.99,5.99
13822,4420,1,36,2.99,2.99
13823,4421,2,27,10.49,20.98
13824,4422,2,29,10.49,20.98
13825,4422,1,27,10.49,10.49
13826,4423,1,20,5.99,5.99
13827,4423,1,19,7.99,7.99
13828,4423,1,18,19.49,19.49
13829,4424,1,1,15.99,15.99
13830,4424,1,14,19.49,19.49
13831,4424,1,15,15.99,15.99
13832,4424,1,20,5.99,5.99
13833,4425,1,17,20.49,20.49
13834,4426,1,8,18.99,18.99
13835,4426,2,6,15.99,31.98
13836,4427,3,28,11.99,35.97
13837,4427,1,30,11.99,11.99
13838,4428,1,2,10.99,10.99
13839,4428,1,35,3.99,3.99
13840,4429,1,2,10.99,10.99
13841,4429,1,18,19.49,19.49
13842,4429,1,13,13.49,13.49
13843,4429,1,25,11.49,11.49
13844,4430,1,16,20.99,20.99
13845,4431,2,22,5.99,11.98
13846,4431,1,31,3.99,3.99
13847,4431,1,17,20.49,20.49
13848,4431,2,36,2.99,5.98
13849,4431,5,4,9.99,49.95
13850,4431,2,28,11.99,23.98
13851,4432,1,25,11.49,11.49
13852,4433,1,9,17.49,17.49
13853,4433,1,25,11.49,11.49
13854,4433,1,18,19.49,19.49
13855,4433,2,15,15.99,31.98
13856,4433,2,36,2.99,5.98
13857,4433,2,10,27.99,55.98
13858,4433,1,20,5.99,5.99
13859,4433,1,18,19.49,19.49
13860,4433,1,12,16.99,16.99
13861,4434,1,19,7.99,7.99
13862,4434,1,14,19.49,19.49
13863,4435,1,4,9.99,9.99
13864,4435,1,1,15.99,15.99
13865,4436,2,31,3.99,7.98
13866,4436,1,27,10.49,10.49
13867,4436,1,19,7.99,7.99
13868,4436,2,30,11.99,23.98
13869,4436,1,14,19.49,19.49
13870,4436,2,11,27.99,55.98
